order_item_id,order_id,product_id,quantity,unit_price,discount_amount,_loaded_at
ITEM-0000294,ORD-000331,PROD-0022,3,136.57,0,2026-04-24T19:23:36.420929
ITEM-0000295,ORD-000705,PROD-0003,1,22.33,0,2026-04-24T19:23:36.420934
ITEM-0000296,ORD-001675,PROD-0024,1,227.6,0,2026-04-24T19:23:36.420938
ITEM-0000297,ORD-001841,PROD-0014,1,118.27,0,2026-04-24T19:23:36.420943
ITEM-0000298,ORD-001525,PROD-0023,4,247.1,0,2026-04-24T19:23:36.420947
ITEM-0000299,ORD-001580,PROD-0022,1,136.57,0,2026-04-24T19:23:36.420951
ITEM-0000300,ORD-001490,PROD-0012,1,127.67,0,2026-04-24T19:23:36.420957
ITEM-0000301,ORD-001661,PROD-0011,4,12.34,0,2026-04-24T19:23:36.420963
ITEM-0000302,ORD-001564,PROD-0016,3,263.57,0,2026-04-24T19:23:36.420968
ITEM-0000303,ORD-001526,PROD-0016,3,263.57,0,2026-04-24T19:23:36.420972
ITEM-0000304,ORD-000088,PROD-0007,2,231.01,0,2026-04-24T19:23:36.420977
ITEM-0000305,ORD-001803,PROD-0023,3,247.1,0,2026-04-24T19:23:36.420981
ITEM-0000306,ORD-001992,PROD-0015,3,168.32,21.37,2026-04-24T19:23:36.420986
ITEM-0000307,ORD-000313,PROD-0013,4,204.94,14.28,2026-04-24T19:23:36.420993
ITEM-0000308,ORD-000051,PROD-0005,4,212.75,0,2026-04-24T19:23:36.420998
ITEM-0000309,ORD-001783,PROD-0005,3,212.75,0,2026-04-24T19:23:36.421002
ITEM-0000310,ORD-000029,PROD-0021,2,114.51,0,2026-04-24T19:23:36.421007
ITEM-0000311,ORD-001938,PROD-0014,2,118.27,0,2026-04-24T19:23:36.421012
ITEM-0000312,ORD-000802,PROD-0006,2,60.51,0,2026-04-24T19:23:36.421016
ITEM-0000313,ORD-000406,PROD-0016,2,263.57,0,2026-04-24T19:23:36.421021
ITEM-0000314,ORD-000622,PROD-0001,4,110.4,0,2026-04-24T19:23:36.421028
ITEM-0000315,ORD-000997,PROD-0018,3,99.3,0,2026-04-24T19:23:36.421033
ITEM-0000316,ORD-001941,PROD-0020,4,44.26,0,2026-04-24T19:23:36.421037
ITEM-0000317,ORD-001970,PROD-0006,4,60.51,0.54,2026-04-24T19:23:36.421043
ITEM-0000318,ORD-001245,PROD-0004,1,225.69,23.9,2026-04-24T19:23:36.421048
ITEM-0000319,ORD-001932,PROD-0010,2,169.89,0,2026-04-24T19:23:36.421053
ITEM-0000320,ORD-000027,PROD-0016,2,263.57,0,2026-04-24T19:23:36.421057
ITEM-0000321,ORD-000637,PROD-0010,2,169.89,0,2026-04-24T19:23:36.421062
ITEM-0000322,ORD-001227,PROD-0022,4,136.57,0,2026-04-24T19:23:36.421069
ITEM-0000323,ORD-000765,PROD-0005,3,212.75,0,2026-04-24T19:23:36.421073
ITEM-0000324,ORD-001988,PROD-0023,2,247.1,0,2026-04-24T19:23:36.421078
ITEM-0000325,ORD-000758,PROD-0016,1,263.57,0,2026-04-24T19:23:36.421082
ITEM-0000326,ORD-000669,PROD-0014,2,118.27,0,2026-04-24T19:23:36.421087
ITEM-0000327,ORD-001299,PROD-0023,2,247.1,33.45,2026-04-24T19:23:36.421095
ITEM-0000328,ORD-001183,PROD-0016,3,263.57,0,2026-04-24T19:23:36.421100
ITEM-0000329,ORD-001601,PROD-0011,2,12.34,1.79,2026-04-24T19:23:36.421106
ITEM-0000330,ORD-001249,PROD-0021,2,114.51,0,2026-04-24T19:23:36.421111
ITEM-0000331,ORD-000963,PROD-0008,2,218.02,0,2026-04-24T19:23:36.421115
ITEM-0000332,ORD-000196,PROD-0001,3,110.4,0,2026-04-24T19:23:36.421120
ITEM-0000333,ORD-000167,PROD-0013,2,204.94,0,2026-04-24T19:23:36.421124
ITEM-0000334,ORD-001845,PROD-0017,4,209.74,0,2026-04-24T19:23:36.421129
ITEM-0000335,ORD-000798,PROD-0024,3,227.6,0,2026-04-24T19:23:36.421134
ITEM-0000336,ORD-000566,PROD-0025,2,95.46,0,2026-04-24T19:23:36.421138
ITEM-0000337,ORD-001593,PROD-0023,2,247.1,0,2026-04-24T19:23:36.421143
ITEM-0000338,ORD-001297,PROD-0002,4,191.67,0,2026-04-24T19:23:36.421147
ITEM-0000339,ORD-001272,PROD-0001,3,110.4,0,2026-04-24T19:23:36.421152
ITEM-0000340,ORD-001960,PROD-0016,2,263.57,0,2026-04-24T19:23:36.421159
ITEM-0000341,ORD-001099,PROD-0011,4,12.34,1.12,2026-04-24T19:23:36.421165
ITEM-0000342,ORD-000247,PROD-0007,2,231.01,20.71,2026-04-24T19:23:36.421171
ITEM-0000343,ORD-000400,PROD-0010,1,169.89,0,2026-04-24T19:23:36.421178
ITEM-0000344,ORD-000771,PROD-0017,3,209.74,0,2026-04-24T19:23:36.421183
ITEM-0000345,ORD-000419,PROD-0014,1,118.27,0,2026-04-24T19:23:36.421188
ITEM-0000346,ORD-001335,PROD-0005,3,212.75,0,2026-04-24T19:23:36.421192
ITEM-0000347,ORD-000953,PROD-0021,4,114.51,0,2026-04-24T19:23:36.421197
ITEM-0000348,ORD-000783,PROD-0025,2,95.46,0,2026-04-24T19:23:36.421201
ITEM-0000349,ORD-001554,PROD-0018,2,99.3,0,2026-04-24T19:23:36.421206
ITEM-0000350,ORD-000406,PROD-0011,1,12.34,0.84,2026-04-24T19:23:36.421211
ITEM-0000351,ORD-001202,PROD-0023,4,247.1,0,2026-04-24T19:23:36.421216
ITEM-0000352,ORD-001778,PROD-0005,3,212.75,3.95,2026-04-24T19:23:36.421222
ITEM-0000353,ORD-000646,PROD-0011,4,12.34,0,2026-04-24T19:23:36.421229
ITEM-0000354,ORD-001288,PROD-0024,4,227.6,0,2026-04-24T19:23:36.421236
ITEM-0000355,ORD-000669,PROD-0014,3,118.27,0,2026-04-24T19:23:36.421241
ITEM-0000356,ORD-000664,PROD-0020,1,44.26,0,2026-04-24T19:23:36.421246
ITEM-0000357,ORD-001469,PROD-0019,1,22.94,0.19,2026-04-24T19:23:36.421252
ITEM-0000358,ORD-001899,PROD-0023,2,247.1,0,2026-04-24T19:23:36.421257
ITEM-0000359,ORD-001071,PROD-0003,2,22.33,0,2026-04-24T19:23:36.421261
ITEM-0000360,ORD-000738,PROD-0006,2,60.51,0,2026-04-24T19:23:36.421266
ITEM-0000361,ORD-000704,PROD-0012,3,127.67,0,2026-04-24T19:23:36.421270
ITEM-0000362,ORD-001117,PROD-0025,1,95.46,0,2026-04-24T19:23:36.421275
ITEM-0000363,ORD-000811,PROD-0002,4,191.67,0,2026-04-24T19:23:36.421279
ITEM-0000364,ORD-000184,PROD-0023,2,247.1,0,2026-04-24T19:23:36.421284
ITEM-0000365,ORD-001563,PROD-0007,4,231.01,0,2026-04-24T19:23:36.421289
ITEM-0000366,ORD-001321,PROD-0009,2,148.27,0,2026-04-24T19:23:36.421296
ITEM-0000367,ORD-001727,PROD-0022,1,136.57,0,2026-04-24T19:23:36.421301
ITEM-0000368,ORD-000087,PROD-0023,2,247.1,0,2026-04-24T19:23:36.421305
ITEM-0000369,ORD-000282,PROD-0008,2,218.02,31.21,2026-04-24T19:23:36.421311
ITEM-0000370,ORD-001549,PROD-0017,3,209.74,0,2026-04-24T19:23:36.421315
ITEM-0000371,ORD-001568,PROD-0021,4,114.51,0,2026-04-24T19:23:36.421320
ITEM-0000372,ORD-001464,PROD-0010,4,169.89,0,2026-04-24T19:23:36.421324
ITEM-0000373,ORD-000083,PROD-0023,4,247.1,0,2026-04-24T19:23:36.421329
ITEM-0000374,ORD-001194,PROD-0007,1,231.01,0,2026-04-24T19:23:36.421333
ITEM-0000375,ORD-000166,PROD-0016,1,263.57,0,2026-04-24T19:23:36.421338
ITEM-0000376,ORD-001698,PROD-0019,3,22.94,0,2026-04-24T19:23:36.421342
ITEM-0000377,ORD-001099,PROD-0006,4,60.51,0,2026-04-24T19:23:36.421347
ITEM-0000378,ORD-000767,PROD-0001,3,110.4,0,2026-04-24T19:23:36.421351
ITEM-0000379,ORD-000413,PROD-0017,4,209.74,0,2026-04-24T19:23:36.421359
ITEM-0000380,ORD-000670,PROD-0025,3,95.46,0,2026-04-24T19:23:36.421363
ITEM-0000381,ORD-000585,PROD-0009,4,148.27,0,2026-04-24T19:23:36.421368
ITEM-0000382,ORD-001982,PROD-0015,1,168.32,0,2026-04-24T19:23:36.421372
ITEM-0000383,ORD-000231,PROD-0021,4,114.51,0,2026-04-24T19:23:36.421377
ITEM-0000384,ORD-001791,PROD-0002,4,191.67,21.36,2026-04-24T19:23:36.421382
ITEM-0000385,ORD-001507,PROD-0007,2,231.01,0,2026-04-24T19:23:36.421389
ITEM-0000386,ORD-001816,PROD-0024,3,227.6,23.02,2026-04-24T19:23:36.421395
ITEM-0000387,ORD-000112,PROD-0019,3,22.94,0,2026-04-24T19:23:36.421400
ITEM-0000388,ORD-001812,PROD-0021,2,114.51,0,2026-04-24T19:23:36.421404
ITEM-0000389,ORD-000635,PROD-0009,2,148.27,0,2026-04-24T19:23:36.421409
ITEM-0000390,ORD-000423,PROD-0001,2,110.4,14.25,2026-04-24T19:23:36.421414
ITEM-0000391,ORD-000938,PROD-0016,4,263.57,0,2026-04-24T19:23:36.421419
ITEM-0000392,ORD-001223,PROD-0013,2,204.94,14.76,2026-04-24T19:23:36.421427
ITEM-0000393,ORD-000220,PROD-0010,2,169.89,0,2026-04-24T19:23:36.421435
ITEM-0000394,ORD-001756,PROD-0001,1,110.4,0,2026-04-24T19:23:36.421440
ITEM-0000395,ORD-000782,PROD-0001,3,110.4,5.03,2026-04-24T19:23:36.421445
ITEM-0000396,ORD-000754,PROD-0024,2,227.6,0,2026-04-24T19:23:36.421450
ITEM-0000397,ORD-000764,PROD-0007,2,231.01,25.71,2026-04-24T19:23:36.421456
ITEM-0000398,ORD-000046,PROD-0003,3,22.33,0,2026-04-24T19:23:36.421460
ITEM-0000399,ORD-000539,PROD-0010,1,169.89,7.7,2026-04-24T19:23:36.421466
ITEM-0000400,ORD-001304,PROD-0015,2,168.32,0,2026-04-24T19:23:36.421471
ITEM-0000401,ORD-000358,PROD-0024,1,227.6,31.82,2026-04-24T19:23:36.421479
ITEM-0000402,ORD-000481,PROD-0001,1,110.4,0,2026-04-24T19:23:36.421484
ITEM-0000403,ORD-001440,PROD-0015,3,168.32,0,2026-04-24T19:23:36.421490
ITEM-0000404,ORD-001417,PROD-0019,4,22.94,0,2026-04-24T19:23:36.421496
ITEM-0000405,ORD-001389,PROD-0005,2,212.75,0,2026-04-24T19:23:36.421502
ITEM-0000406,ORD-000886,PROD-0013,1,204.94,0,2026-04-24T19:23:36.421507
ITEM-0000407,ORD-000028,PROD-0015,4,168.32,0,2026-04-24T19:23:36.421512
ITEM-0000408,ORD-001965,PROD-0019,1,22.94,0,2026-04-24T19:23:36.421517
ITEM-0000409,ORD-001473,PROD-0025,3,95.46,0,2026-04-24T19:23:36.421521
ITEM-0000410,ORD-000557,PROD-0016,2,263.57,0.97,2026-04-24T19:23:36.421527
ITEM-0000411,ORD-001660,PROD-0007,2,231.01,0,2026-04-24T19:23:36.421531
ITEM-0000412,ORD-000892,PROD-0001,1,110.4,13.83,2026-04-24T19:23:36.421537
ITEM-0000413,ORD-001466,PROD-0018,4,99.3,0,2026-04-24T19:23:36.421542
ITEM-0000414,ORD-000182,PROD-0024,1,227.6,0,2026-04-24T19:23:36.421546
ITEM-0000415,ORD-000968,PROD-0020,3,44.26,0,2026-04-24T19:23:36.421551
ITEM-0000416,ORD-001847,PROD-0018,2,99.3,0,2026-04-24T19:23:36.421555
ITEM-0000417,ORD-001310,PROD-0012,2,127.67,0,2026-04-24T19:23:36.421562
ITEM-0000418,ORD-000823,PROD-0012,4,127.67,0,2026-04-24T19:23:36.421569
ITEM-0000419,ORD-000303,PROD-0012,4,127.67,14.69,2026-04-24T19:23:36.421575
ITEM-0000420,ORD-000836,PROD-0022,4,136.57,0,2026-04-24T19:23:36.421580
ITEM-0000421,ORD-000519,PROD-0012,4,127.67,0,2026-04-24T19:23:36.421584
ITEM-0000422,ORD-000924,PROD-0005,3,212.75,20.6,2026-04-24T19:23:36.421590
ITEM-0000423,ORD-001881,PROD-0025,2,95.46,4.92,2026-04-24T19:23:36.421596
ITEM-0000424,ORD-001107,PROD-0021,2,114.51,0,2026-04-24T19:23:36.421600
ITEM-0000425,ORD-001672,PROD-0021,2,114.51,9.85,2026-04-24T19:23:36.421606
ITEM-0000426,ORD-000859,PROD-0007,4,231.01,0,2026-04-24T19:23:36.421611
ITEM-0000427,ORD-001179,PROD-0004,1,225.69,0,2026-04-24T19:23:36.421616
ITEM-0000428,ORD-000338,PROD-0001,3,110.4,11.01,2026-04-24T19:23:36.421622
ITEM-0000429,ORD-001614,PROD-0024,2,227.6,0,2026-04-24T19:23:36.421626
ITEM-0000430,ORD-001499,PROD-0011,4,12.34,0,2026-04-24T19:23:36.421631
ITEM-0000431,ORD-001679,PROD-0012,4,127.67,0,2026-04-24T19:23:36.421639
ITEM-0000432,ORD-001536,PROD-0013,2,204.94,0,2026-04-24T19:23:36.421643
ITEM-0000433,ORD-001319,PROD-0014,1,118.27,0,2026-04-24T19:23:36.421672
ITEM-0000434,ORD-000386,PROD-0015,2,168.32,22.6,2026-04-24T19:23:36.421678
ITEM-0000435,ORD-001639,PROD-0023,1,247.1,35.93,2026-04-24T19:23:36.421684
ITEM-0000436,ORD-000148,PROD-0004,4,225.69,0,2026-04-24T19:23:36.421689
ITEM-0000437,ORD-000832,PROD-0023,3,247.1,0,2026-04-24T19:23:36.421693
ITEM-0000438,ORD-000198,PROD-0010,2,169.89,0,2026-04-24T19:23:36.421698
ITEM-0000439,ORD-000606,PROD-0007,1,231.01,0,2026-04-24T19:23:36.421702
ITEM-0000440,ORD-001590,PROD-0004,2,225.69,0,2026-04-24T19:23:36.421707
ITEM-0000441,ORD-000927,PROD-0022,1,136.57,0,2026-04-24T19:23:36.421711
ITEM-0000442,ORD-000022,PROD-0004,4,225.69,22.4,2026-04-24T19:23:36.421717
ITEM-0000443,ORD-000768,PROD-0023,3,247.1,0,2026-04-24T19:23:36.421724
ITEM-0000444,ORD-001208,PROD-0007,3,231.01,0,2026-04-24T19:23:36.421730
ITEM-0000445,ORD-000065,PROD-0016,1,263.57,0,2026-04-24T19:23:36.421735
ITEM-0000446,ORD-000524,PROD-0016,3,263.57,0,2026-04-24T19:23:36.421740
ITEM-0000447,ORD-001104,PROD-0023,4,247.1,14.22,2026-04-24T19:23:36.421745
ITEM-0000448,ORD-001203,PROD-0025,1,95.46,0,2026-04-24T19:23:36.421752
ITEM-0000449,ORD-000056,PROD-0020,3,44.26,4.55,2026-04-24T19:23:36.421758
ITEM-0000450,ORD-000178,PROD-0013,1,204.94,23.33,2026-04-24T19:23:36.421764
ITEM-0000451,ORD-000170,PROD-0016,3,263.57,0,2026-04-24T19:23:36.421768
ITEM-0000452,ORD-001535,PROD-0008,1,218.02,0,2026-04-24T19:23:36.421773
ITEM-0000453,ORD-000962,PROD-0011,2,12.34,0,2026-04-24T19:23:36.421777
ITEM-0000454,ORD-001592,PROD-0002,3,191.67,0,2026-04-24T19:23:36.421782
ITEM-0000455,ORD-000841,PROD-0023,4,247.1,0,2026-04-24T19:23:36.421786
ITEM-0000456,ORD-001216,PROD-0004,1,225.69,0,2026-04-24T19:23:36.421791
ITEM-0000457,ORD-001029,PROD-0022,1,136.57,9.1,2026-04-24T19:23:36.421799
ITEM-0000458,ORD-001158,PROD-0006,4,60.51,0,2026-04-24T19:23:36.421804
ITEM-0000459,ORD-000241,PROD-0013,1,204.94,0,2026-04-24T19:23:36.421808
ITEM-0000460,ORD-000926,PROD-0023,4,247.1,0,2026-04-24T19:23:36.421813
ITEM-0000461,ORD-001232,PROD-0010,2,169.89,0,2026-04-24T19:23:36.421817
ITEM-0000462,ORD-000318,PROD-0011,4,12.34,0,2026-04-24T19:23:36.421822
ITEM-0000463,ORD-000511,PROD-0003,2,22.33,0,2026-04-24T19:23:36.421826
ITEM-0000464,ORD-001653,PROD-0001,4,110.4,0,2026-04-24T19:23:36.421831
ITEM-0000465,ORD-000090,PROD-0021,2,114.51,0,2026-04-24T19:23:36.421835
ITEM-0000466,ORD-001773,PROD-0010,2,169.89,0,2026-04-24T19:23:36.421840
ITEM-0000467,ORD-000911,PROD-0022,4,136.57,0,2026-04-24T19:23:36.421844
ITEM-0000468,ORD-000286,PROD-0023,1,247.1,0,2026-04-24T19:23:36.421849
ITEM-0000469,ORD-000751,PROD-0005,1,212.75,0,2026-04-24T19:23:36.421854
ITEM-0000470,ORD-001076,PROD-0023,4,247.1,0,2026-04-24T19:23:36.421860
ITEM-0000471,ORD-000218,PROD-0023,3,247.1,0,2026-04-24T19:23:36.421865
ITEM-0000472,ORD-000894,PROD-0014,4,118.27,0,2026-04-24T19:23:36.421870
ITEM-0000473,ORD-000179,PROD-0018,4,99.3,0,2026-04-24T19:23:36.421874
ITEM-0000474,ORD-001039,PROD-0009,3,148.27,0,2026-04-24T19:23:36.421879
ITEM-0000475,ORD-000332,PROD-0008,2,218.02,0,2026-04-24T19:23:36.421883
ITEM-0000476,ORD-000914,PROD-0003,2,22.33,0,2026-04-24T19:23:36.421888
ITEM-0000477,ORD-000979,PROD-0022,3,136.57,0,2026-04-24T19:23:36.421892
ITEM-0000478,ORD-000238,PROD-0003,2,22.33,0,2026-04-24T19:23:36.421897
ITEM-0000479,ORD-000302,PROD-0018,1,99.3,0,2026-04-24T19:23:36.421902
ITEM-0000480,ORD-000801,PROD-0010,2,169.89,0,2026-04-24T19:23:36.421908
ITEM-0000481,ORD-001615,PROD-0001,3,110.4,0,2026-04-24T19:23:36.421912
ITEM-0000482,ORD-000545,PROD-0001,1,110.4,0,2026-04-24T19:23:36.421917
ITEM-0000483,ORD-001662,PROD-0019,1,22.94,0,2026-04-24T19:23:36.421924
ITEM-0000484,ORD-001641,PROD-0005,3,212.75,27.46,2026-04-24T19:23:36.421929
ITEM-0000485,ORD-000980,PROD-0007,2,231.01,0,2026-04-24T19:23:36.421934
ITEM-0000486,ORD-000795,PROD-0016,2,263.57,0,2026-04-24T19:23:36.421938
ITEM-0000487,ORD-000261,PROD-0018,1,99.3,0,2026-04-24T19:23:36.421943
ITEM-0000488,ORD-001052,PROD-0017,2,209.74,2.14,2026-04-24T19:23:36.421949
ITEM-0000489,ORD-001543,PROD-0003,2,22.33,0,2026-04-24T19:23:36.421953
ITEM-0000490,ORD-000833,PROD-0014,3,118.27,14.69,2026-04-24T19:23:36.421959
ITEM-0000491,ORD-000657,PROD-0002,4,191.67,0,2026-04-24T19:23:36.421964
ITEM-0000492,ORD-001376,PROD-0025,4,95.46,0,2026-04-24T19:23:36.421968
ITEM-0000493,ORD-001242,PROD-0024,3,227.6,0,2026-04-24T19:23:36.421975
ITEM-0000494,ORD-001945,PROD-0008,2,218.02,0,2026-04-24T19:23:36.421980
ITEM-0000495,ORD-001548,PROD-0017,4,209.74,0,2026-04-24T19:23:36.421985
ITEM-0000496,ORD-001068,PROD-0021,2,114.51,0,2026-04-24T19:23:36.421991
ITEM-0000497,ORD-000887,PROD-0010,4,169.89,0,2026-04-24T19:23:36.421996
ITEM-0000498,ORD-001151,PROD-0020,1,44.26,0,2026-04-24T19:23:36.422001
ITEM-0000499,ORD-000082,PROD-0003,2,22.33,0,2026-04-24T19:23:36.422005
ITEM-0000500,ORD-000952,PROD-0012,3,127.67,0,2026-04-24T19:23:36.422010
ITEM-0000501,ORD-001097,PROD-0021,3,114.51,0,2026-04-24T19:23:36.422014
ITEM-0000502,ORD-000963,PROD-0020,3,44.26,5.68,2026-04-24T19:23:36.422020
ITEM-0000503,ORD-001785,PROD-0017,4,209.74,0,2026-04-24T19:23:36.422024
ITEM-0000504,ORD-000187,PROD-0023,2,247.1,0,2026-04-24T19:23:36.422030
ITEM-0000505,ORD-001263,PROD-0023,4,247.1,19.75,2026-04-24T19:23:36.422035
ITEM-0000506,ORD-000550,PROD-0021,1,114.51,0,2026-04-24T19:23:36.422040
ITEM-0000507,ORD-000467,PROD-0009,3,148.27,0,2026-04-24T19:23:36.422044
ITEM-0000508,ORD-000714,PROD-0011,3,12.34,1.05,2026-04-24T19:23:36.422050
ITEM-0000509,ORD-000843,PROD-0010,2,169.89,13.19,2026-04-24T19:23:36.422058
ITEM-0000510,ORD-001372,PROD-0009,3,148.27,0,2026-04-24T19:23:36.422063
ITEM-0000511,ORD-001824,PROD-0022,2,136.57,0,2026-04-24T19:23:36.422069
ITEM-0000512,ORD-001405,PROD-0005,3,212.75,0,2026-04-24T19:23:36.422074
ITEM-0000513,ORD-000948,PROD-0012,3,127.67,0,2026-04-24T19:23:36.422078
ITEM-0000514,ORD-001481,PROD-0019,2,22.94,0,2026-04-24T19:23:36.422083
ITEM-0000515,ORD-001618,PROD-0010,2,169.89,0,2026-04-24T19:23:36.422087
ITEM-0000516,ORD-001327,PROD-0021,3,114.51,0,2026-04-24T19:23:36.422092
ITEM-0000517,ORD-000992,PROD-0016,3,263.57,0,2026-04-24T19:23:36.422096
ITEM-0000518,ORD-000700,PROD-0023,3,247.1,17.02,2026-04-24T19:23:36.422102
ITEM-0000519,ORD-000518,PROD-0005,3,212.75,0,2026-04-24T19:23:36.422106
ITEM-0000520,ORD-000007,PROD-0004,4,225.69,33.31,2026-04-24T19:23:36.422112
ITEM-0000521,ORD-001014,PROD-0003,2,22.33,0.85,2026-04-24T19:23:36.422117
ITEM-0000522,ORD-000862,PROD-0015,3,168.32,0,2026-04-24T19:23:36.422125
ITEM-0000523,ORD-000876,PROD-0007,3,231.01,0,2026-04-24T19:23:36.422130
ITEM-0000524,ORD-000976,PROD-0021,4,114.51,0,2026-04-24T19:23:36.422134
ITEM-0000525,ORD-000287,PROD-0014,4,118.27,0,2026-04-24T19:23:36.422139
ITEM-0000526,ORD-001642,PROD-0006,1,60.51,0,2026-04-24T19:23:36.422143
ITEM-0000527,ORD-001124,PROD-0002,1,191.67,7.97,2026-04-24T19:23:36.422149
ITEM-0000528,ORD-000197,PROD-0018,3,99.3,0,2026-04-24T19:23:36.422153
ITEM-0000529,ORD-001826,PROD-0024,4,227.6,0,2026-04-24T19:23:36.422158
ITEM-0000530,ORD-000692,PROD-0022,1,136.57,0,2026-04-24T19:23:36.422162
ITEM-0000531,ORD-000493,PROD-0020,3,44.26,0,2026-04-24T19:23:36.422167
ITEM-0000532,ORD-001169,PROD-0008,2,218.02,0,2026-04-24T19:23:36.422171
ITEM-0000533,ORD-000485,PROD-0025,3,95.46,5.06,2026-04-24T19:23:36.422177
ITEM-0000534,ORD-000649,PROD-0005,1,212.75,0,2026-04-24T19:23:36.422181
ITEM-0000535,ORD-001980,PROD-0025,2,95.46,0,2026-04-24T19:23:36.422188
ITEM-0000536,ORD-000036,PROD-0013,2,204.94,0,2026-04-24T19:23:36.422193
ITEM-0000537,ORD-001258,PROD-0006,1,60.51,0,2026-04-24T19:23:36.422197
ITEM-0000538,ORD-000505,PROD-0009,4,148.27,0,2026-04-24T19:23:36.422202
ITEM-0000539,ORD-001249,PROD-0014,2,118.27,0,2026-04-24T19:23:36.422206
ITEM-0000540,ORD-000007,PROD-0006,2,60.51,2.54,2026-04-24T19:23:36.422212
ITEM-0000541,ORD-001764,PROD-0008,3,218.02,0,2026-04-24T19:23:36.422216
ITEM-0000542,ORD-000476,PROD-0020,4,44.26,0,2026-04-24T19:23:36.422221
ITEM-0000543,ORD-000910,PROD-0004,1,225.69,0,2026-04-24T19:23:36.422234
ITEM-0000544,ORD-000788,PROD-0015,2,168.32,0,2026-04-24T19:23:36.422239
ITEM-0000545,ORD-001567,PROD-0020,4,44.26,0,2026-04-24T19:23:36.422243
ITEM-0000546,ORD-001618,PROD-0009,2,148.27,10.93,2026-04-24T19:23:36.422249
ITEM-0000547,ORD-001023,PROD-0017,3,209.74,0,2026-04-24T19:23:36.422254
ITEM-0000548,ORD-000764,PROD-0017,4,209.74,19.08,2026-04-24T19:23:36.422261
ITEM-0000549,ORD-001432,PROD-0005,1,212.75,0,2026-04-24T19:23:36.422266
ITEM-0000550,ORD-000828,PROD-0022,4,136.57,0,2026-04-24T19:23:36.422271
ITEM-0000551,ORD-000830,PROD-0007,2,231.01,0,2026-04-24T19:23:36.422275
ITEM-0000552,ORD-001841,PROD-0009,2,148.27,0,2026-04-24T19:23:36.422279
ITEM-0000553,ORD-000962,PROD-0008,4,218.02,0,2026-04-24T19:23:36.422284
ITEM-0000554,ORD-000133,PROD-0001,2,110.4,0,2026-04-24T19:23:36.422289
ITEM-0000555,ORD-000707,PROD-0015,1,168.32,0,2026-04-24T19:23:36.422293
ITEM-0000556,ORD-000894,PROD-0012,4,127.67,0,2026-04-24T19:23:36.422297
ITEM-0000557,ORD-000523,PROD-0024,4,227.6,3.05,2026-04-24T19:23:36.422303
ITEM-0000558,ORD-001867,PROD-0012,2,127.67,0,2026-04-24T19:23:36.422307
ITEM-0000559,ORD-000449,PROD-0009,4,148.27,0,2026-04-24T19:23:36.422312
ITEM-0000560,ORD-000747,PROD-0019,2,22.94,3.37,2026-04-24T19:23:36.422318
ITEM-0000561,ORD-001876,PROD-0002,2,191.67,0,2026-04-24T19:23:36.422325
ITEM-0000562,ORD-001133,PROD-0006,1,60.51,0,2026-04-24T19:23:36.422329
ITEM-0000563,ORD-001909,PROD-0002,3,191.67,0,2026-04-24T19:23:36.422334
ITEM-0000564,ORD-000291,PROD-0009,4,148.27,0,2026-04-24T19:23:36.422338
ITEM-0000565,ORD-000839,PROD-0014,3,118.27,3.3,2026-04-24T19:23:36.422344
ITEM-0000566,ORD-000475,PROD-0010,2,169.89,0,2026-04-24T19:23:36.422348
ITEM-0000567,ORD-001604,PROD-0003,1,22.33,0,2026-04-24T19:23:36.422353
ITEM-0000568,ORD-000964,PROD-0024,2,227.6,0,2026-04-24T19:23:36.422358
ITEM-0000569,ORD-001655,PROD-0014,2,118.27,0,2026-04-24T19:23:36.422362
ITEM-0000570,ORD-000208,PROD-0007,1,231.01,0,2026-04-24T19:23:36.422367
ITEM-0000571,ORD-001596,PROD-0009,2,148.27,0,2026-04-24T19:23:36.422372
ITEM-0000572,ORD-000313,PROD-0015,3,168.32,0,2026-04-24T19:23:36.422376
ITEM-0000573,ORD-000018,PROD-0018,2,99.3,0,2026-04-24T19:23:36.422381
ITEM-0000574,ORD-001052,PROD-0011,2,12.34,0,2026-04-24T19:23:36.422390
ITEM-0000575,ORD-000343,PROD-0001,1,110.4,0,2026-04-24T19:23:36.422395
ITEM-0000576,ORD-000271,PROD-0002,4,191.67,0,2026-04-24T19:23:36.422399
ITEM-0000577,ORD-000572,PROD-0008,3,218.02,0,2026-04-24T19:23:36.422404
ITEM-0000578,ORD-001455,PROD-0015,2,168.32,0,2026-04-24T19:23:36.422408
ITEM-0000579,ORD-001242,PROD-0004,2,225.69,0,2026-04-24T19:23:36.422413
ITEM-0000580,ORD-000773,PROD-0025,1,95.46,0,2026-04-24T19:23:36.422417
ITEM-0000581,ORD-001084,PROD-0005,1,212.75,0,2026-04-24T19:23:36.422421
ITEM-0000582,ORD-001488,PROD-0016,4,263.57,0,2026-04-24T19:23:36.422426
ITEM-0000583,ORD-000725,PROD-0013,4,204.94,29.0,2026-04-24T19:23:36.422432
ITEM-0000584,ORD-001073,PROD-0020,4,44.26,0,2026-04-24T19:23:36.422437
ITEM-0000585,ORD-001024,PROD-0014,2,118.27,0,2026-04-24T19:23:36.422441
ITEM-0000586,ORD-001229,PROD-0005,1,212.75,0,2026-04-24T19:23:36.422446
ITEM-0000587,ORD-001852,PROD-0012,3,127.67,0,2026-04-24T19:23:36.422452
